incident_id,timestamp,service_criticality,customer_impact_pct,affected_services,error_rate_pct,latency_increase_pct,recent_deploy,repeat_incident_30d,monitoring_confidence,is_p1
INC-001510,2024-07-07 15:00:00,4,16.65,5,2.939,22.934,1,0,0.6793,0
INC-001511,2024-07-07 18:00:00,2,12.272,7,12.103,28.392,0,0,0.77704,0
INC-001512,2024-07-07 21:00:00,2,37.761,5,4.151,3.228,0,1,0.78449,0
INC-001513,2024-07-08 00:00:00,4,18.539,4,8.055,5.521,0,0,0.78057,0
INC-001514,2024-07-08 03:00:00,2,18.871,4,9.522,55.506,0,0,0.78173,0
INC-001515,2024-07-08 06:00:00,2,26.996,4,4.505,28.195,0,0,0.68664,0
INC-001516,2024-07-08 09:00:00,5,9.996,3,2.501,39.53,1,0,0.60727,0
INC-001517,2024-07-08 12:00:00,3,11.33,5,9.677,15.674,1,0,0.58065,0
INC-001518,2024-07-08 15:00:00,1,15.841,4,4.65,46.99,0,0,0.71313,0
INC-001519,2024-07-08 18:00:00,3,40.014,9,5.001,16.441,1,0,0.78688,0
INC-001520,2024-07-08 21:00:00,3,19.988,3,3.979,28.025,0,0,0.8934,0
INC-001521,2024-07-09 00:00:00,5,13.297,2,9.446,51.532,0,0,0.76536,0
INC-001522,2024-07-09 03:00:00,4,10.403,5,2.313,30.602,0,0,0.92223,0
INC-001523,2024-07-09 06:00:00,1,11.112,4,5.047,7.826,0,0,0.9287,0
INC-001524,2024-07-09 09:00:00,1,8.847,3,2.545,17.376,0,0,0.90293,0
INC-001525,2024-07-09 12:00:00,4,18.794,4,3.972,23.634,0,0,0.40445,0
INC-001526,2024-07-09 15:00:00,1,15.666,5,10.317,29.415,0,1,0.90274,0
INC-001527,2024-07-09 18:00:00,2,5.457,4,10.232,43.254,0,0,0.78425,0
INC-001528,2024-07-09 21:00:00,1,41.62,4,4.396,29.588,0,0,0.88658,0
INC-001529,2024-07-10 00:00:00,1,18.062,5,6.274,18.008,0,0,0.60758,0
INC-001530,2024-07-10 03:00:00,5,34.425,3,6.193,15.135,0,0,0.95005,0
INC-001531,2024-07-10 06:00:00,1,9.045,7,2.556,15.799,0,0,0.54094,0
INC-001532,2024-07-10 09:00:00,1,25.339,5,7.373,12.793,0,1,0.89975,0
INC-001533,2024-07-10 12:00:00,5,3.857,3,2.734,12.286,0,0,0.62322,0
INC-001534,2024-07-10 15:00:00,1,25.791,4,3.821,38.941,0,0,0.7309,0
INC-001535,2024-07-10 18:00:00,5,23.823,7,1.579,21.213,1,0,0.80273,0
INC-001536,2024-07-10 21:00:00,1,10.358,5,8.235,13.011,0,0,0.86834,0
INC-001537,2024-07-11 00:00:00,1,8.784,4,9.487,19.309,0,0,0.79246,0
INC-001538,2024-07-11 03:00:00,1,15.311,3,6.436,13.752,0,1,0.77771,0
INC-001539,2024-07-11 06:00:00,4,21.503,4,5.22,3.707,0,0,0.93288,0
INC-001540,2024-07-11 09:00:00,4,9.591,4,3.689,29.853,0,0,0.84457,0
INC-001541,2024-07-11 12:00:00,3,3.817,6,8.38,40.662,1,1,0.56177,0
INC-001542,2024-07-11 15:00:00,2,9.558,5,14.07,35.836,0,0,0.75148,0
INC-001543,2024-07-11 18:00:00,1,13.734,4,2.993,34.326,0,0,0.81693,0
INC-001544,2024-07-11 21:00:00,3,15.881,1,4.478,7.342,0,0,0.81828,0
INC-001545,2024-07-12 00:00:00,2,21.471,4,2.467,46.836,1,0,0.92553,0
INC-001546,2024-07-12 03:00:00,3,29.316,4,5.244,11.819,0,0,0.83801,0
INC-001547,2024-07-12 06:00:00,4,49.583,5,3.957,6.258,0,1,0.66385,0
INC-001548,2024-07-12 09:00:00,5,15.887,4,4.704,1.822,0,1,0.65732,0
INC-001549,2024-07-12 12:00:00,3,26.024,5,8.458,23.241,1,0,0.53144,0
INC-001550,2024-07-12 15:00:00,1,6.256,5,10.09,47.631,1,1,0.86252,0
INC-001551,2024-07-12 18:00:00,2,5.835,1,2.238,43.164,1,0,0.80541,0
INC-001552,2024-07-12 21:00:00,5,30.306,5,6.163,19.816,1,0,0.71968,0
INC-001553,2024-07-13 00:00:00,3,9.73,4,12.157,38.124,0,0,0.78576,0
INC-001554,2024-07-13 03:00:00,4,30.239,8,7.087,72.797,0,0,0.4359,0
INC-001555,2024-07-13 06:00:00,3,3.388,6,2.606,14.454,1,0,0.46092,0
INC-001556,2024-07-13 09:00:00,1,37.729,3,9.798,27.278,0,0,0.88014,0
INC-001557,2024-07-13 12:00:00,5,5.369,4,7.421,48.263,0,1,0.99099,0
INC-001558,2024-07-13 15:00:00,4,34.824,4,6.946,6.461,0,0,0.74653,0
INC-001559,2024-07-13 18:00:00,5,9.811,3,4.401,7.031,0,0,0.74038,0
INC-001560,2024-07-13 21:00:00,5,24.959,3,6.668,53.529,0,0,0.92976,1
INC-001561,2024-07-14 00:00:00,2,16.616,6,24.952,38.867,0,0,0.71351,0
INC-001562,2024-07-14 03:00:00,2,13.863,4,1.467,10.921,0,0,0.6668,0
INC-001563,2024-07-14 06:00:00,2,11.545,4,3.812,8.108,0,0,0.88434,0
INC-001564,2024-07-14 09:00:00,5,23.072,1,4.067,7.23,0,0,0.83848,0
INC-001565,2024-07-14 12:00:00,3,45.247,4,1.13,22.695,1,0,0.81049,0
INC-001566,2024-07-14 15:00:00,3,29.384,8,17.665,11.106,1,0,0.82399,0
INC-001567,2024-07-14 18:00:00,5,10.703,2,2.48,11.308,1,0,0.79212,0
INC-001568,2024-07-14 21:00:00,4,21.611,4,2.385,7.262,0,0,0.74454,0
INC-001569,2024-07-15 00:00:00,5,7.045,5,1.805,20.325,1,0,0.71569,0
INC-001570,2024-07-15 03:00:00,5,8.704,9,3.787,6.456,1,0,0.57831,0
INC-001571,2024-07-15 06:00:00,1,12.6,4,6.934,30.241,0,1,0.68279,0
INC-001572,2024-07-15 09:00:00,2,11.406,8,4.993,44.103,0,0,0.79103,0
INC-001573,2024-07-15 12:00:00,4,12.462,3,2.719,23.448,0,0,0.79406,0
INC-001574,2024-07-15 15:00:00,5,19.31,6,6.686,38.74,0,0,0.89735,0
INC-001575,2024-07-15 18:00:00,1,23.709,4,5.036,17.367,1,0,0.95285,0
INC-001576,2024-07-15 21:00:00,2,18.851,6,11.239,9.827,0,0,0.80574,0
INC-001577,2024-07-16 00:00:00,3,34.997,4,3.258,14.573,0,0,0.64657,0
INC-001578,2024-07-16 03:00:00,4,49.515,3,3.063,4.388,0,0,0.56096,0
INC-001579,2024-07-16 06:00:00,1,35.673,4,8.75,11.82,1,0,0.68777,0
INC-001580,2024-07-16 09:00:00,4,22.077,4,2.43,16.715,1,0,0.78979,0
INC-001581,2024-07-16 12:00:00,2,14.409,4,1.781,19.676,0,1,0.75848,0
INC-001582,2024-07-16 15:00:00,2,42.759,3,4.933,39.578,1,0,0.57536,0
INC-001583,2024-07-16 18:00:00,3,18.942,4,7.091,49.483,0,0,0.80616,0
INC-001584,2024-07-16 21:00:00,3,24.716,3,1.711,22.749,0,0,0.79852,0
INC-001585,2024-07-17 00:00:00,4,35.889,6,9.4,7.818,0,0,0.93597,0
INC-001586,2024-07-17 03:00:00,2,11.146,4,1.622,7.744,1,0,0.81615,0
INC-001587,2024-07-17 06:00:00,5,4.779,3,3.382,12.001,1,0,0.56364,0
INC-001588,2024-07-17 09:00:00,1,20.211,5,5.028,10.342,1,0,0.80767,0
INC-001589,2024-07-17 12:00:00,5,23.985,5,11.973,23.124,1,0,0.9358,0
INC-001590,2024-07-17 15:00:00,1,16.395,3,12.461,8.21,0,0,0.93184,0
INC-001591,2024-07-17 18:00:00,4,49.728,5,5.69,50.314,0,0,0.6764,0
INC-001592,2024-07-17 21:00:00,2,15.493,7,3.772,35.35,0,0,0.8781,0
INC-001593,2024-07-18 00:00:00,2,36.083,2,3.93,40.577,0,0,0.84262,0
INC-001594,2024-07-18 03:00:00,1,17.957,4,16.544,11.537,0,0,0.73358,0
INC-001595,2024-07-18 06:00:00,4,5.7,7,10.652,8.207,0,0,0.8371,0
INC-001596,2024-07-18 09:00:00,1,4.885,3,6.506,10.983,0,0,0.86511,0
INC-001597,2024-07-18 12:00:00,4,38.025,4,5.816,20.791,0,1,0.76793,1
INC-001598,2024-07-18 15:00:00,4,18.501,4,5.461,19.145,0,0,0.79149,1
INC-001599,2024-07-18 18:00:00,5,13.282,5,1.457,46.898,1,0,0.67384,0
INC-001600,2024-07-18 21:00:00,4,19.812,3,1.063,52.787,0,0,0.94647,0
INC-001601,2024-07-19 00:00:00,2,12.332,5,4.33,21.641,1,0,0.78622,0
INC-001602,2024-07-19 03:00:00,4,28.983,1,2.262,5.519,0,1,0.68917,0
INC-001603,2024-07-19 06:00:00,5,24.322,6,5.867,15.356,1,0,0.60944,0
INC-001604,2024-07-19 09:00:00,2,11.452,7,5.575,95.202,0,1,0.94763,0
INC-001605,2024-07-19 12:00:00,1,24.121,4,1.773,5.835,0,0,0.7833,0
INC-001606,2024-07-19 15:00:00,5,36.411,7,5.949,23.816,0,1,0.57521,0
INC-001607,2024-07-19 18:00:00,1,24.527,4,6.181,10.924,0,0,0.59099,0
INC-001608,2024-07-19 21:00:00,3,4.784,4,6.066,67.804,1,1,0.65374,0
INC-001609,2024-07-20 00:00:00,2,12.009,3,3.302,25.396,0,1,0.7245,0
INC-001610,2024-07-20 03:00:00,1,15.314,3,6.884,11.018,0,0,0.72835,0
INC-001611,2024-07-20 06:00:00,4,6.53,3,7.189,13.57,0,0,0.78338,0
INC-001612,2024-07-20 09:00:00,1,6.225,5,6.844,2.974,0,0,0.79615,0
INC-001613,2024-07-20 12:00:00,4,40.781,4,4.198,23.553,0,0,0.75688,0
INC-001614,2024-07-20 15:00:00,4,6.449,4,13.076,24.084,0,0,0.91837,0
INC-001615,2024-07-20 18:00:00,1,7.967,6,11.313,5.754,0,0,0.91332,0
INC-001616,2024-07-20 21:00:00,1,4.505,5,5.276,29.96,0,0,0.56069,0
INC-001617,2024-07-21 00:00:00,4,29.674,5,3.114,52.308,0,0,0.89898,0
INC-001618,2024-07-21 03:00:00,3,9.509,4,2.881,7.041,0,0,0.59875,0
INC-001619,2024-07-21 06:00:00,1,22.238,4,7.298,29.48,1,0,0.65756,0
INC-001620,2024-07-21 09:00:00,5,27.399,3,2.073,30.01,0,0,0.89826,0
INC-001621,2024-07-21 12:00:00,2,14.847,4,7.653,21.729,0,0,0.80085,0
INC-001622,2024-07-21 15:00:00,1,7.747,2,1.906,22.823,1,0,0.83344,0
INC-001623,2024-07-21 18:00:00,5,38.247,5,4.711,13.153,1,0,0.5272,0
INC-001624,2024-07-21 21:00:00,1,5.328,2,7.265,2.841,1,0,0.74502,0
INC-001625,2024-07-22 00:00:00,3,37.118,6,2.968,24.973,0,0,0.80714,0
INC-001626,2024-07-22 03:00:00,5,28.835,3,9.307,34.976,1,0,0.89696,0
INC-001627,2024-07-22 06:00:00,3,6.955,7,3.881,8.714,0,0,0.81589,0
INC-001628,2024-07-22 09:00:00,3,9.595,9,5.018,11.12,1,1,0.72964,0
INC-001629,2024-07-22 12:00:00,2,10.213,8,1.359,10.018,0,0,0.67715,0
INC-001630,2024-07-22 15:00:00,1,21.613,4,1.881,26.318,0,0,0.78257,0
INC-001631,2024-07-22 18:00:00,3,11.849,4,8.187,23.705,1,1,0.73634,1
INC-001632,2024-07-22 21:00:00,5,6.104,5,3.762,9.224,1,1,0.82358,0
INC-001633,2024-07-23 00:00:00,1,17.948,2,9.939,18.761,1,0,0.54925,0
INC-001634,2024-07-23 03:00:00,5,36.634,3,1.215,19.243,1,0,0.76107,0
INC-001635,2024-07-23 06:00:00,3,6.879,4,6.692,25.297,1,0,0.84247,0
INC-001636,2024-07-23 09:00:00,3,25.835,6,1.361,14.35,0,0,0.87176,0
INC-001637,2024-07-23 12:00:00,1,18.769,6,2.755,41.889,0,0,0.65384,0
INC-001638,2024-07-23 15:00:00,4,43.371,7,4.663,25.54,0,0,0.72698,1
INC-001639,2024-07-23 18:00:00,1,6.391,4,3.687,41.392,0,0,0.8567,0
INC-001640,2024-07-23 21:00:00,2,15.458,1,6.088,25.07,1,0,0.70049,0
INC-001641,2024-07-24 00:00:00,4,27.582,1,3.307,26.684,1,1,0.97882,0
INC-001642,2024-07-24 03:00:00,1,5.003,8,4.318,4.727,0,0,0.73257,0
INC-001643,2024-07-24 06:00:00,3,7.521,4,2.45,23.678,1,1,0.71728,0
INC-001644,2024-07-24 09:00:00,3,6.721,6,7.539,18.423,1,0,0.8593,0
INC-001645,2024-07-24 12:00:00,1,4.824,8,5.435,44.369,1,1,0.88302,0
INC-001646,2024-07-24 15:00:00,2,19.702,4,6.648,40.157,0,0,0.82441,0
INC-001647,2024-07-24 18:00:00,2,6.708,5,4.919,47.538,0,0,0.86585,0
INC-001648,2024-07-24 21:00:00,4,5.614,5,8.464,11.351,0,0,0.81144,0
INC-001649,2024-07-25 00:00:00,5,20.727,5,3.354,19.481,1,0,0.70993,0
INC-001650,2024-07-25 03:00:00,5,17.556,5,5.248,50.602,1,0,0.8918,0
INC-001651,2024-07-25 06:00:00,1,7.499,6,27.046,11.102,1,0,0.63573,0
INC-001652,2024-07-25 09:00:00,1,34.644,6,2.204,44.569,0,0,0.93919,0
INC-001653,2024-07-25 12:00:00,1,37.369,5,10.321,41.293,0,1,0.43506,0
INC-001654,2024-07-25 15:00:00,3,7.318,2,19.378,18.993,1,0,0.80284,0
INC-001655,2024-07-25 18:00:00,1,18.65,4,7.095,59.276,0,0,0.85801,0
INC-001656,2024-07-25 21:00:00,2,54.447,4,1.13,42.508,1,1,0.82643,0
INC-001657,2024-07-26 00:00:00,5,9.129,6,2.274,6.531,1,0,0.9394,0
INC-001658,2024-07-26 03:00:00,5,42.032,4,6.148,53.304,1,0,0.94136,0
INC-001659,2024-07-26 06:00:00,5,12.806,4,4.973,19.031,1,0,0.89446,0
INC-001660,2024-07-26 09:00:00,2,8.952,5,13.472,26.284,0,0,0.9074,0
INC-001661,2024-07-26 12:00:00,4,17.063,4,13.769,26.381,0,0,0.90535,0
INC-001662,2024-07-26 15:00:00,4,23.141,3,4.719,31.072,0,0,0.94748,0
INC-001663,2024-07-26 18:00:00,1,21.79,4,4.964,51.339,1,1,0.64716,0
INC-001664,2024-07-26 21:00:00,3,6.435,6,3.508,26.029,1,0,0.83064,0
INC-001665,2024-07-27 00:00:00,3,29.079,5,6.874,18.03,0,0,0.71203,0
INC-001666,2024-07-27 03:00:00,2,12.805,8,2.675,8.968,0,0,0.64103,0
INC-001667,2024-07-27 06:00:00,4,16.725,4,4.593,13.709,0,1,0.64798,0
INC-001668,2024-07-27 09:00:00,4,33.282,6,2.805,40.554,0,0,0.92335,0
INC-001669,2024-07-27 12:00:00,3,40.966,4,5.873,46.589,1,0,0.73962,1
INC-001670,2024-07-27 15:00:00,4,23.868,5,9.896,15.011,0,0,0.94142,0
INC-001671,2024-07-27 18:00:00,4,11.138,4,1.928,35.371,0,0,0.80555,0
INC-001672,2024-07-27 21:00:00,3,40.564,7,4.391,12.766,0,0,0.77262,0
INC-001673,2024-07-28 00:00:00,2,5.538,3,12.035,3.621,1,0,0.92493,0
INC-001674,2024-07-28 03:00:00,4,6.379,4,14.494,5.588,0,0,0.93252,0
INC-001675,2024-07-28 06:00:00,4,4.962,4,3.536,43.089,0,0,0.63772,0
INC-001676,2024-07-28 09:00:00,5,8.545,4,2.897,3.837,0,0,0.79705,0
INC-001677,2024-07-28 12:00:00,1,23.873,5,1.086,33.29,0,0,0.76208,0
INC-001678,2024-07-28 15:00:00,3,30.561,7,10.638,24.586,0,0,0.69542,0
INC-001679,2024-07-28 18:00:00,5,12.392,2,10.18,44.893,1,1,0.77121,0
INC-001680,2024-07-28 21:00:00,3,38.488,5,5.438,22.645,1,0,0.56009,0
INC-001681,2024-07-29 00:00:00,5,4.367,2,20.832,28.849,0,0,0.45896,0
INC-001682,2024-07-29 03:00:00,1,23.785,7,4.985,24.138,0,0,0.68141,0
INC-001683,2024-07-29 06:00:00,1,8.499,4,10.865,26.512,0,0,0.789,0
INC-001684,2024-07-29 09:00:00,4,16.799,6,3.679,20.004,0,0,0.83944,0
INC-001685,2024-07-29 12:00:00,2,19.164,5,4.275,29.242,0,0,0.63933,0
INC-001686,2024-07-29 15:00:00,3,18.272,9,6.146,16.375,1,1,0.76291,0
INC-001687,2024-07-29 18:00:00,3,22.026,5,2.839,38.646,0,0,0.84916,0
INC-001688,2024-07-29 21:00:00,3,8.115,7,8.941,22.343,0,0,0.78029,0
INC-001689,2024-07-30 00:00:00,5,17.78,6,5.578,36.671,0,0,0.76075,0
INC-001690,2024-07-30 03:00:00,1,9.285,4,11.043,11.284,0,0,0.54355,0
INC-001691,2024-07-30 06:00:00,4,6.956,5,2.689,15.278,0,0,0.60354,0
INC-001692,2024-07-30 09:00:00,5,20.479,1,2.864,5.719,0,1,0.70166,0
INC-001693,2024-07-30 12:00:00,4,16.018,5,4.262,26.869,1,1,0.55804,0
INC-001694,2024-07-30 15:00:00,2,4.323,5,7.02,25.996,0,1,0.55092,0
INC-001695,2024-07-30 18:00:00,1,5.637,8,6.42,13.447,0,0,0.88762,0
INC-001696,2024-07-30 21:00:00,4,5.225,8,13.564,20.761,1,0,0.96588,0
INC-001697,2024-07-31 00:00:00,3,41.285,3,6.202,8.795,0,0,0.72922,0
INC-001698,2024-07-31 03:00:00,1,5.531,8,1.85,41.283,1,0,0.68401,0
INC-001699,2024-07-31 06:00:00,2,19.746,7,2.468,40.367,0,0,0.77884,0
INC-001700,2024-07-31 09:00:00,5,16.963,4,1.768,20.015,0,0,0.65545,0
INC-001701,2024-07-31 12:00:00,2,32.645,4,1.753,17.378,0,0,0.7148,0
INC-001702,2024-07-31 15:00:00,1,4.59,4,3.933,4.66,1,1,0.82694,0
INC-001703,2024-07-31 18:00:00,4,36.319,5,10.52,35.952,1,0,0.81525,0
INC-001704,2024-07-31 21:00:00,1,29.12,5,5.566,10.254,0,1,0.51672,0
INC-001705,2024-08-01 00:00:00,5,24.857,5,7.215,38.063,0,0,0.45301,0
INC-001706,2024-08-01 03:00:00,5,23.625,4,8.851,5.548,0,1,0.83043,0
INC-001707,2024-08-01 06:00:00,5,25.174,8,11.037,8.48,0,0,0.61893,0
INC-001708,2024-08-01 09:00:00,5,6.943,5,3.076,6.938,0,0,0.77999,0
INC-001709,2024-08-01 12:00:00,2,13.945,5,10.044,9.868,1,0,0.71746,0
INC-001710,2024-08-01 15:00:00,2,31.296,5,9.157,83.907,0,0,0.60846,0
INC-001711,2024-08-01 18:00:00,2,25.254,5,3.828,18.263,0,0,0.79205,0
INC-001712,2024-08-01 21:00:00,3,21.171,4,2.95,32.258,1,0,0.88875,0
INC-001713,2024-08-02 00:00:00,5,10.225,4,4.582,8.134,0,0,0.96439,0
INC-001714,2024-08-02 03:00:00,4,13.576,2,13.312,11.341,1,1,0.8222,0
INC-001715,2024-08-02 06:00:00,4,6.019,4,10.914,63.742,0,0,0.64901,0
INC-001716,2024-08-02 09:00:00,5,21.937,2,3.808,18.79,1,0,0.91774,0
INC-001717,2024-08-02 12:00:00,4,7.561,6,10.255,23.064,0,1,0.85935,0
INC-001718,2024-08-02 15:00:00,2,10.699,6,8.031,28.113,0,0,0.83257,0
INC-001719,2024-08-02 18:00:00,3,4.147,5,7.076,58.439,0,1,0.75684,0
INC-001720,2024-08-02 21:00:00,3,7.421,8,12.598,1.455,1,0,0.93421,0
INC-001721,2024-08-03 00:00:00,1,9.676,6,6.377,43.05,0,0,0.67219,0
INC-001722,2024-08-03 03:00:00,4,5.996,3,5.344,49.029,0,0,0.67294,0
INC-001723,2024-08-03 06:00:00,4,37.497,5,1.443,30.184,0,0,0.83324,0
INC-001724,2024-08-03 09:00:00,4,4.448,4,8.811,16.28,0,0,0.85613,0
INC-001725,2024-08-03 12:00:00,3,10.277,4,2.801,25.316,1,0,0.81235,0
INC-001726,2024-08-03 15:00:00,4,6.809,7,2.528,7.619,1,0,0.90489,0
INC-001727,2024-08-03 18:00:00,5,17.749,3,5.473,2.992,0,0,0.67185,0
INC-001728,2024-08-03 21:00:00,3,25.028,5,2.495,23.21,0,1,0.57829,0
INC-001729,2024-08-04 00:00:00,3,16.531,4,6.744,0.682,0,1,0.88856,0
INC-001730,2024-08-04 03:00:00,1,26.959,4,5.982,13.143,0,0,0.67473,0
INC-001731,2024-08-04 06:00:00,4,43.21,4,5.632,8.661,0,0,0.55777,0
INC-001732,2024-08-04 09:00:00,5,28.106,6,4.595,16.192,0,0,0.95542,0
INC-001733,2024-08-04 12:00:00,4,4.972,4,8.629,17.243,0,0,0.68601,0
INC-001734,2024-08-04 15:00:00,5,25.419,7,6.766,6.691,1,0,0.84332,0
INC-001735,2024-08-04 18:00:00,5,10.629,5,6.689,29.051,0,0,0.60075,0
INC-001736,2024-08-04 21:00:00,4,28.667,8,2.987,47.016,1,0,0.94474,0
INC-001737,2024-08-05 00:00:00,3,13.671,10,4.887,7.603,1,0,0.8999,0
INC-001738,2024-08-05 03:00:00,1,23.306,2,2.957,7.131,1,0,0.5664,0
INC-001739,2024-08-05 06:00:00,1,37.284,7,4.838,19.3,1,1,0.89274,0
INC-001740,2024-08-05 09:00:00,2,21.566,4,3.256,3.106,0,0,0.66546,0
INC-001741,2024-08-05 12:00:00,3,31.62,4,4.761,19.653,0,0,0.71354,0
INC-001742,2024-08-05 15:00:00,4,6.813,4,4.891,43.014,1,0,0.80185,0
INC-001743,2024-08-05 18:00:00,3,16.863,3,4.762,7.18,1,0,0.77981,0
INC-001744,2024-08-05 21:00:00,1,8.331,4,8.765,55.904,0,0,0.72556,0
INC-001745,2024-08-06 00:00:00,2,14.39,1,7.388,14.334,0,0,0.93253,0
INC-001746,2024-08-06 03:00:00,5,7.43,4,2.154,16.046,1,0,0.48845,0
INC-001747,2024-08-06 06:00:00,5,41.104,2,4.432,12.129,0,0,0.84422,0
INC-001748,2024-08-06 09:00:00,2,6.843,6,5.635,34.908,0,1,0.92205,0
INC-001749,2024-08-06 12:00:00,5,30.18,3,3.173,21.727,0,0,0.95345,0
INC-001750,2024-08-06 15:00:00,4,21.446,6,6.001,15.009,0,1,0.8098,0
INC-001751,2024-08-06 18:00:00,5,16.954,2,3.42,10.15,0,0,0.72482,0
INC-001752,2024-08-06 21:00:00,5,32.045,1,5.112,24.446,0,1,0.89222,1
INC-001753,2024-08-07 00:00:00,4,21.297,3,2.774,49.27,1,0,0.72823,0
INC-001754,2024-08-07 03:00:00,2,26.432,8,4.751,16.1,0,0,0.82454,0
INC-001755,2024-08-07 06:00:00,4,43.085,2,7.518,21.274,1,0,0.62305,0
INC-001756,2024-08-07 09:00:00,2,11.832,5,8.211,4.762,0,0,0.91329,0
INC-001757,2024-08-07 12:00:00,2,23.481,5,5.181,21.074,1,1,0.72559,0
INC-001758,2024-08-07 15:00:00,4,5.004,5,17.171,84.649,0,0,0.63679,0
INC-001759,2024-08-07 18:00:00,3,12.334,7,6.4,6.394,0,0,0.81258,0
INC-001760,2024-08-07 21:00:00,3,11.499,5,8.375,25.967,0,0,0.84616,0
INC-001761,2024-08-08 00:00:00,2,43.593,4,11.362,12.765,0,0,0.82629,0
INC-001762,2024-08-08 03:00:00,3,24.074,3,3.218,4.411,0,0,0.7637,0
INC-001763,2024-08-08 06:00:00,1,10.595,4,7.474,14.223,0,1,0.85771,0
INC-001764,2024-08-08 09:00:00,4,8.737,4,5.966,72.084,1,0,0.4928,0
INC-001765,2024-08-08 12:00:00,3,16.571,5,7.653,25.659,0,1,0.87564,0
INC-001766,2024-08-08 15:00:00,5,25.823,8,9.613,23.655,1,0,0.68237,0
INC-001767,2024-08-08 18:00:00,3,8.789,5,2.892,7.02,0,0,0.76691,0
INC-001768,2024-08-08 21:00:00,3,37.517,6,16.712,40.556,0,0,0.56509,0
INC-001769,2024-08-09 00:00:00,1,5.931,4,5.343,51.605,1,0,0.85536,0
INC-001770,2024-08-09 03:00:00,1,5.299,3,4.172,50.26,0,0,0.74288,0
INC-001771,2024-08-09 06:00:00,2,9.378,2,1.325,38.666,1,0,0.69143,0
INC-001772,2024-08-09 09:00:00,2,46.079,3,10.878,9.326,0,0,0.75972,0
INC-001773,2024-08-09 12:00:00,2,11.6,7,9.188,7.453,0,0,0.7986,0
INC-001774,2024-08-09 15:00:00,2,15.88,4,4.549,2.652,1,0,0.80557,0
INC-001775,2024-08-09 18:00:00,4,36.32,6,1.631,8.213,0,0,0.49861,0
INC-001776,2024-08-09 21:00:00,1,16.383,6,5.495,25.015,0,0,0.61293,0
INC-001777,2024-08-10 00:00:00,2,39.765,6,2.041,8.106,0,0,0.88996,0
INC-001778,2024-08-10 03:00:00,1,8.643,5,10.164,41.92,1,0,0.94945,0
INC-001779,2024-08-10 06:00:00,2,32.287,2,4.459,46.448,0,0,0.91294,0
INC-001780,2024-08-10 09:00:00,4,19.506,1,2.749,44.664,0,0,0.67136,0
INC-001781,2024-08-10 12:00:00,1,3.734,3,6.127,3.552,0,0,0.85916,0
INC-001782,2024-08-10 15:00:00,2,19.801,3,6.725,23.696,0,0,0.74638,0
INC-001783,2024-08-10 18:00:00,1,11.42,5,7.256,21.69,1,0,0.90926,0
INC-001784,2024-08-10 21:00:00,5,14.994,2,2.86,43.827,1,0,0.68516,0
INC-001785,2024-08-11 00:00:00,4,8.626,5,9.573,4.56,1,0,0.63887,0
INC-001786,2024-08-11 03:00:00,2,34.313,6,4.533,21.485,1,0,0.80595,0
INC-001787,2024-08-11 06:00:00,1,47.131,2,1.454,4.44,1,0,0.84572,0
INC-001788,2024-08-11 09:00:00,1,8.449,6,4.887,39.487,0,0,0.9533,0
INC-001789,2024-08-11 12:00:00,3,29.572,3,4.847,1.256,0,0,0.87133,0
INC-001790,2024-08-11 15:00:00,4,13.087,6,4.79,71.023,0,1,0.727,0
INC-001791,2024-08-11 18:00:00,3,11.134,5,6.215,29.444,0,1,0.71582,0
INC-001792,2024-08-11 21:00:00,5,20.559,2,14.421,19.244,1,0,0.86547,0
INC-001793,2024-08-12 00:00:00,2,17.939,4,4.985,11.421,0,0,0.83849,0
INC-001794,2024-08-12 03:00:00,2,14.093,5,5.393,45.21,0,0,0.79562,0
INC-001795,2024-08-12 06:00:00,3,35.02,1,3.618,4.675,1,0,0.70731,0
INC-001796,2024-08-12 09:00:00,2,20.331,5,4.979,1.23,0,0,0.68846,0
INC-001797,2024-08-12 12:00:00,5,29.48,3,7.369,28.284,1,1,0.82323,0
INC-001798,2024-08-12 15:00:00,1,20.335,3,7.483,18.159,1,0,0.83052,0
INC-001799,2024-08-12 18:00:00,3,11.497,9,11.961,24.977,0,0,0.88795,0
INC-001800,2024-08-12 21:00:00,3,22.243,4,1.597,22.369,1,0,0.71541,0
INC-001801,2024-08-13 00:00:00,1,17.201,4,8.91,31.27,0,0,0.78164,0
INC-001802,2024-08-13 03:00:00,3,40.769,4,8.066,19.319,0,0,0.89607,0
INC-001803,2024-08-13 06:00:00,3,32.708,3,1.918,14.16,1,1,0.98344,0
INC-001804,2024-08-13 09:00:00,2,52.64,8,11.796,19.825,0,0,0.75232,0
INC-001805,2024-08-13 12:00:00,1,42.911,5,2.136,34.927,0,0,0.86406,0
INC-001806,2024-08-13 15:00:00,1,11.421,5,7.508,36.709,0,0,0.64696,0
INC-001807,2024-08-13 18:00:00,1,7.774,8,1.484,25.827,0,0,0.74732,0
INC-001808,2024-08-13 21:00:00,3,5.347,6,2.752,1.886,1,0,0.79143,0
INC-001809,2024-08-14 00:00:00,1,9.087,6,7.657,23.72,0,0,0.63352,0
INC-001810,2024-08-14 03:00:00,5,20.654,3,7.869,3.837,0,0,0.64958,0
INC-001811,2024-08-14 06:00:00,2,18.587,2,4.681,38.017,1,1,0.85166,0
